1,0,0,0,0,0,0,0,0,0,64,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,203,254,252,130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,221,252,250,250,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,211,250,252,250,159,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,221,250,250,252,169,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,252,252,252,254,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,132,250,250,250,232,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,252,250,250,250,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
1,0,0,0,0,0,0,0,84,255,232,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,253,253,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,250,253,253,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,253,253,218,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,239,253,253,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,253,253,241,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,209,253,253,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,7,172,218,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,254,254,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,254,254,254,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,94,232,254,254,232,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,254,254,254,237,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,220,254,254,254,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,240,254,254,231,160,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,147
1,0,0,0,0,0,0,163,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,254,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,223,253,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,253,244,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,173,254,233,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,252,253,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,26,235,235,235,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,219,254,254,254,220,214,117,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,94,238,254,254,254,254,254,254,254,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,187,254,254,254,254,254,254,254,254,254,248,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,252,254,254,252,150,189,254,254,254,254,254,254,117,0,0,0,0,0,0,0,0,0,0,0,0,0,79,195,254,254,254,134,0,71,124,124,124,227,254,254,117,0,0,0,0,0,0,0,0,0,0,0,0,16,197,254,254,254,127,2,0,0,0,0,0,200,254,254,251,0,0,0,0,0,0,0,0,0,0,0,20,187,254,254,254,126,5
0,80,200,252,252,252,253,252,252,252,252,229,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,245,252,252,247,158,159,158,89,89,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,216,252,252,187,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,252,252,185,20,0,0,0,0,130,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,221,252,241,63,0,0,0,0,0,198,231,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,252,241,97,0,0,0,0,0,0,79,246,252,165,34,0,0,0,0,0,0,0,0,0,0,0,0,12,229,252,185,0,0,0,0,0,0,0,0,78,219,252,237,59,0,0,0,0,0,0,0,0,0,0,0,107,252,252,108,0,0,0,0
0,179,253,253,253,253,239,234,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,253,253,253,253,253,253,253,252,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,189,253,253,193,67,99,198,234,253,223,136,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,157,253,253,253,238,23,0,0,146,253,253,253,227,37,0,0,0,0,0,0,0,0,0,0,0,0,6,160,253,253,253,175,58,0,0,0,12,180,246,253,253,139,5,0,0,0,0,0,0,0,0,0,0,0,97,253,253,253,253,123,0,0,0,0,0,0,61,247,253,253,75,0,0,0,0,0,0,0,0,0,0,0,156,253,253,253,180,3,0,0,0,0,0,0,0,181,253,253,209,0,0,0,0,0,0,0,0,0,0,42,241,253,253,222,11,0,0,0
0,0,0,0,0,0,0,0,0,0,41,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,237,253,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,133,133,228,183,248,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,250,253,253,131,0,188,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,166,244,253,195,234,170,16,211,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,188,253,249,79,8,60,223,98,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,184,254,253,87,0,0,35,9,155,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,208,253,254,170
1,0,0,0,0,0,0,0,0,0,0,0,33,193,254,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,212,253,232,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,193,253,243,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,240,254,253,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,205,253,254,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,246,254,254,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,238,253,253,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,45,194,253,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,252,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,246,252,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,216,253,253,163,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,252,252,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,134,253,252,186,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,252,253,227,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,14,235,248,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,184,254,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,254,254,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,254,162,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,252,252,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
0,0,0,123,203,243,253,252,253,252,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,132,253,254,253,254,253,254,253,234,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,162,253,252,253,252,253,212,131,252,253,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,223,203,122,142,102,0,0,0,102,254,253,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,82,0,0,0,0,0,102,253,252,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,253,234,92,0,0,0,102,254,253,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,253,151,0,0,0,102,253,252,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,233,254,253,254
1,0,0,0,0,44,230,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,176,254,254,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,254,254,254,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,218,254,254,254,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,254,254,254,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,254,254,254,254,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,254,132,218,254,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58,0
1,0,0,0,0,0,0,0,41,216,253,253,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,253,252,252,252,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,210,253,252,252,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,252,253,227,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,253,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,234,252,234,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,252,252,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,0,0,0,0,31,208,255,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,203,253,253,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,253,253,253,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,176,253,253,253,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,253,253,253,253,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,253,253,253,253,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,253,253,253,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,253
1,0,0,0,128,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
1,0,0,0,0,0,0,0,0,139,255,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,251,253,208,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,236,253,247,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,253,253,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,227,253,249,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,253,253,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,251,253,253,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0,0,0,0,75,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,119,145,158,40,16,119,199,254,249,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,216,254,254,254,247,227,204,254,254,252,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,251,254,254,254,254,254,254,254,187,254,254,115,0,0,0,0,0,0,0,0,0,0,0,0,0,36,142,250,254,254,181,129,117,171,254,244,214,254,254,191,0,0,0,0,0,0,0,0,0,0,0,0,0,139,254,254,254,183,42,0,0,5,32,97,84,254,254,191,0,0,0,0,0,0,0,0,0,0,0,0,78,234,254,254,186,39,0,0,0,0,0,0,84,254,254,191,0,0,0,0,0,0,0,0,0,0,0,33,169,254,254,149,9,0
0,0,12,174,253,253,195,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,251,251,251,253,185,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,221,251,251,251,253,251,188,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,251,251,251,251,253,251,251,86,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,251,251,251,153,251,251,251,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,255,253,253,189,0,0,20,206,253,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,170,253,251,251,69,0,0,0,111,248,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,251,253,251,188,15
1,0,0,0,0,0,0,0,0,0,25,158,255,160,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,212,253,244,179,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,156,253,253,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,207,253,245,106,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,253,253,238,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,198,249,253,193,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,253,253,248,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
1,0,0,0,0,0,0,0,0,0,110,252,247,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,160,240,252,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,252,252,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,254,253,206,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,206,253,252,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,252,253,170,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,222,252,241,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,148,253,253,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,253,253,212,100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,230,253,253,253,253,253,250,169,95,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,230,253,253,253,253,253,253,254,253,253,205,95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,253,253,253,253,253,222,180,185,253,253,253,253,152,0,0,0,0,0,0,0,0,0,0,0,0,0,9,167,253,253,253,143,151,136,0,3,118,168,225,253,240,137,0,0,0,0,0,0,0,0,0,0,0,0,25,253,253,253,225,30,0,17,0,0,0,0,24,123,231,241,31,0,0,0,0,0,0,0,0,0,0,0,77,253,253,253,180,0,0,0
0,0,0,0,0,0,0,0,0,128,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,255,255,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,64,128,128,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,191,128,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,255,64,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255
1,0,0,0,0,0,0,119,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,197,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,254,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,254,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,255,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,245,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,76,159,253,117,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,212,252,252,193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,184,253,252,252,170,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,203,252,253,252,252,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,252,252,253,231,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,253,253,253,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,211,252,252,210,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
0,0,128,254,254,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,242,254,245,115,223,167,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,254,240,71,218,254,254,230,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,248,254,167,12,173,237,254,254,254,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,220,254,252,68,0,0,21,137,246,254,252,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,254,254,138,0,0,0,0,0,23,204,254,254,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,187,254,254,97,0,0,0,0,0,0,65,251,254,186,2,0,0,0,0,0,0,0,0,0,0,0,0,106,254,254,191,8,0,0
1,0,0,98,255,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,202,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,253,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,253,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,253,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,253,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,253,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,242
0,0,0,3,104,136,136,37,13,120,239,253,253,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,235,240,253,253,253,253,253,253,190,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,248,253,253,253,253,191,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,126,232,253,253,253,253,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,196,253,253,223,229,253,253,154,9,18,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,217,253,253,219,41,30,168,253,199,9,61,64,0,0,0,0,0,0,0,0,0,0,0,0,0,8,132,228,253,253,182,18,0,0,217,253,148,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,7,146,253,253,253,122
1,0,0,0,0,0,0,0,0,0,130,253,254,244,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,245,254,126,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,179,254,208,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,254,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,239,253,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,224,254,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,198,254,217,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,160,254,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,254,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,254,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,193,254,204,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,254,254,254,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,208,254,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,213,254,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,254
0,0,0,0,0,28,86,201,254,254,254,254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,212,254,254,254,254,254,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,218,254,254,254,254,254,254,254,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,213,254,254,254,254,254,254,254,254,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,212,254,254,211,196,254,204,31,177,254,237,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,218,254,254,200,62,130,222,39,0,66,254,254,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,254,254,249,61,0,31,20,0,0,66,254,254,76,0,0,0,0,0,0,0,0,0,0,0,0,0,175,252,254,242,38,0
1,0,0,0,0,15,190,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,254,249,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,254,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,254,254,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,254,254,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,254,240,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,254,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,135,250,253,253,253,244,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,235,253,253,253,253,253,215,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,253,253,253,247,229,253,253,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,172,251,253,253,247,121,51,236,253,227,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,253,253,253,253,197,0,0,125,253,253,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,204,253,253,253,218,33,0,0,125,253,253,253,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,253,253,253,253,50,0,0,0,71,248,253,253,75,0,0,0,0,0,0,0,0,0,0,0,0,0,20,201,253,253,253,125
